code,npi_number,payer,price,name,url,street_address,city,state,zip_code,publish_date
84206,1427132158,BLUE CROSS FEDERAL,15.14,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,BLUE CROSS OOS,15.14,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,BLUEGRASS FAMILY HEALTH,54.4,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,BOURBON COMM HSP,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CAMERON & ASSOC PPO,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CASH,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CENTERCARE NETWORK,90.67,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CENTRAL STATE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CHA HEALTH HMO,42.79,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CHAMPVA  PYR SPEC,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CHOICE CARE PPO,42.79,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CIGNA HEALTH,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CIGNA HMO,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CIGNA PPO,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CNA,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,CONNECTICUT GENERAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,DAVITA,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,DR DAVIS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,EQUITABLE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,FARIS GROUP OMC-PPO,90.67,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,FARM BUREAU,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,FIRST HEALTH(ALTA),85.0,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,FISERV HEALTH,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,FORTIS,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,GOLDEN RULE,24.24,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,GOVT EMPLOYEES HLTH ASSO,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,GREAT WEST LIFE,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,GUARDIAN INSURANCE CO,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HARTFORD,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HEALTHLINK PPO,88.41,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HEALTHY KIDS MISC,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX Anthem OP,15.14,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX BLUEGRASS FAM HEALTH,54.4,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX Blue Cross IP,15.14,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX HUMANA,42.47,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX KY HEALTH COOPERATIV,85.0,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX MISC,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX MISC OOS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HIX UNITED,24.24,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HUMANA HMO,42.79,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HUMANA POS,42.79,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,HUMANA PPO,42.79,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,INDEPENDENT LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,JEFFERSON PILOT LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,JOHN ALDEN,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,JOHN DEERE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,JOHN HANCOCK,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,LIABILITY,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,LIBERTY MUTUAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,LIFE OF GEORGIA,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,LINCOLN NATIONAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MAILHANDLERS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,METROPOLITAN - INDEMNITY,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MISC PRIMARY COMM,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MISC PRIMARY HMO,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MISC PRIMARY PPO,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MISC SECONDARY COMM,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MISC TERTIARY COMM,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC ADVANTRA FREEDOM,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC AETNA LIFE PFFS,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC ANTHEM MCR HMO,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC BAPTIST HEALTH,27.22,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC ESSENCE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC HUMANA CHOCECARE PPO,27.49,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC HUMANA GOLD CHOICE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC HUMANA PFFS,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC MISC,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC PASSPORT ADVANTAGE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC PYRAMID LIFE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC SECURE HORIZONS PFFS,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC STERLING OPTION,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC UNICARE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC UNITED HLTHCARE PFFS,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MMC WELL CARE PFFS,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MRA AUTO-LIABILTY,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MULTIPLAN,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,MUTUAL OF OMAHA,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,NATL ASSOC LETTER CARR,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,NEW YORK LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PHYSICIANS MUTUAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PILOT LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PIONEER LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRIME HEALTH INDIGENT IP,56.67,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRIME HEALTH INDIGENT OP,56.67,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRIME HEALTH PPO IP,96.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRIME HEALTH PPO OP,96.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRINCIPAL LIFE INS CO,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRINCIPAL MUTUAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRIVATE HEALTH CARE SYS,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PROVIDENT,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PRUDENTIAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,PYRAMID LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,RESERVE NATL LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,RURAL CARRIERS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,SAGAMORE HEALTH PPO,79.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,SAGAMORE TOYOTA PPO,73.67,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,SELF PAY,45.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,SENIOR FRIENDS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,STANDARD LIFE,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,STATE FARM,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,STATE FARM AUTO,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,STATE MUTUAL,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,TIME,104.27,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,TRAVELERS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,TRICARE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,TRICARE FOR LIFE,26.69,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,UHC HMO,24.24,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,UHC PPO,24.24,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,UMR UNITED MED RESOUR,24.24,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,UNITED MINE WORKERS,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
84206,1427132158,UNITED OF OMAHA,113.34,Bourbon Community Hospital,http://www.bourbonhospital.com/Content/Uploads/Bourbon Community Hospital/files/621757924_Bourbon_Community_Hospital_Standard_Charges_12192020.zip,9 Linville Drive,Paris,KY,40361,
